Serial,RAhour,RAminutes,RAseconds,RA,DECsign,DECdegrees,DECminutes,DECseconds,DEC,Vmag,PropermotionRA,PropermotionDEC
7699,20,07,41.4,20.12816666666667,+,34,25,23,34.42305555555556, 6.11,+0.002, 0.000
7700,20,08,38.3,20.14397222222222,+,10,43,33,10.725833333333334, 6.31,+0.004,+0.001
7701,20,05,32.8,20.092444444444443,+,61,59,44,61.995555555555555, 5.39,+0.121,+0.074
7702,20,07,11.5,20.11986111111111,+,50,13,45,50.229166666666664, 6.54,+0.018,-0.020
7703,20,11,11.9,20.18663888888889,-,36,06,04,-36.10111111111111, 5.32,+0.458,-1.571
7704,20,04,53.3,20.08147222222222,+,68,01,38,68.02722222222222, 6.28,-0.017,-0.012
7705,20,09,56.6,20.16572222222222,+,20,54,55,20.915277777777778, 6.48,+0.054,+0.101
7706,20,12,23.9,20.20663888888889,-,42,46,50,-42.78055555555556, 6.22,-0.014,-0.118
7707,20,14,26.9,20.240805555555557,-,63,24,57,-63.41583333333333, 6.09,-0.037,+0.037
7708,20,09,25.6,20.15711111111111,+,36,50,23,36.83972222222222, 4.93,+0.005,+0.014
7709,20,11,10.1,20.186138888888888,-,08,50,32,-8.842222222222222, 6.49,+0.006, 0.000
7710,20,11,18.3,20.18841666666667,-,00,49,17,-0.8213888888888888, 3.23,+0.038,+0.004
7711,20,10,33.5,20.175972222222224,+,26,54,15,26.904166666666665, 5.52,+0.020,+0.013
7712,20,11,57.9,20.199416666666668,-,12,23,33,-12.3925, 6.34,-0.005,-0.017
7713,20,11,03.5,20.184305555555557,+,21,08,05,21.134722222222223, 6.22,+0.017,+0.034
7714,20,14,19.0,20.238611111111112,-,52,26,44,-52.44555555555556, 5.65,+0.022,-0.045
7715,20,12,25.9,20.207194444444443,-,12,37,03,-12.6175, 5.85,+0.197,-0.193
7716,20,11,21.1,20.189194444444446,+,21,52,32,21.875555555555554, 6.26,-0.001,+0.007
7717,20,12,35.2,20.209777777777777,+,00,52,03,0.8674999999999999, 6.27,+0.010,-0.014
7718,20,11,48.0,20.196666666666665,+,26,48,32,26.808888888888887, 5.49,+0.007,-0.010
7719,20,12,00.7,20.200194444444445,+,26,28,44,26.47888888888889, 5.92,+0.008,-0.011
7720,20,13,13.9,20.220527777777775,-,01,00,34,-1.0094444444444444, 5.47,+0.022,-0.028
7721,20,12,03.8,20.201055555555556,+,47,44,13,47.73694444444445, 6.92,+0.016,+0.004
7722,20,15,17.4,20.254833333333334,-,27,01,58,-27.032777777777778, 5.73,+1.244,-0.174
7723,20,13,40.6,20.227944444444443,+,24,14,20,24.238888888888887, 6.56,+0.050,+0.031
7724,20,14,16.6,20.237944444444445,+,15,11,51,15.1975, 4.95,+0.057,+0.057
7725,20,15,50.6,20.264055555555554,-,30,00,19,-30.005277777777778, 6.30,+0.037,+0.013
7726,20,12,31.8,20.20883333333333,+,51,27,49,51.46361111111111, 6.01,-0.011,-0.014
7727,20,11,34.9,20.19302777777778,+,62,04,43,62.07861111111111, 5.75,+0.123,+0.083
7728,20,16,23.7,20.273249999999997,-,36,27,16,-36.45444444444445, 6.39,+0.009,-0.042
7729,20,16,26.5,20.27402777777778,-,35,11,52,-35.19777777777778, 6.53,+0.009,+0.081
7730,20,13,18.0,20.221666666666664,+,46,48,57,46.81583333333333, 4.83,+0.012,-0.001
7731,20,14,14.5,20.237361111111113,+,28,41,41,28.69472222222222, 5.18,+0.014,-0.022
7732,20,19,03.0,20.3175,-,63,13,52,-63.23111111111111, 6.27,-0.015,-0.084
7733,20,13,42.8,20.228555555555555,+,43,22,45,43.37916666666667, 6.14, 0.000,+0.006
7734,20,14,05.0,20.234722222222224,+,36,36,19,36.60527777777778, 6.45,+0.024,+0.002
7735,20,13,37.9,20.227194444444443,+,46,44,29,46.74138888888889, 3.79,+0.004,+0.003
7736,20,14,32.0,20.242222222222225,+,36,48,23,36.80638888888889, 4.97,+0.068,+0.070
7737,20,14,21.6,20.239333333333335,+,42,06,13,42.103611111111114, 6.71,+0.005,-0.021
7738,20,16,22.8,20.273,-,12,20,13,-12.336944444444445, 6.32,+0.012,-0.013
7739,20,15,15.9,20.254416666666668,+,25,35,31,25.591944444444444, 4.78,+0.008,-0.006
7740,20,13,23.9,20.223305555555555,+,56,34,04,56.56777777777778, 4.30,+0.063,+0.083
7741,20,15,30.2,20.258388888888888,+,23,30,31,23.50861111111111, 5.15, 0.000,-0.015
7742,20,13,27.7,20.224361111111108,+,60,38,26,60.64055555555556, 5.79,+0.044,+0.058
7743,20,15,23.7,20.25658333333333,+,33,43,46,33.72944444444445, 5.66,-0.040,-0.106
7744,20,15,46.1,20.262805555555556,+,27,48,51,27.814166666666665, 4.52,-0.036,+0.008
7745,20,18,56.0,20.315555555555555,-,47,42,39,-47.71083333333333, 6.31,+0.012,-0.004
7746,20,16,19.7,20.27213888888889,+,21,35,55,21.59861111111111, 6.13,+0.001,-0.024
7747,20,17,38.9,20.29413888888889,-,12,30,30,-12.508333333333333, 4.24,+0.023,+0.001
7748,20,18,01.4,20.30038888888889,-,21,48,36,-21.81, 5.87,+0.035,-0.024
7749,20,19,17.9,20.321638888888888,-,47,34,49,-47.58027777777778, 6.13,+0.200,-0.185
7750,20,08,53.3,20.148138888888887,+,77,42,41,77.71138888888889, 4.39,+0.011,+0.024
7751,20,15,28.3,20.25786111111111,+,47,42,52,47.714444444444446, 3.98,+0.001,+0.008
7752,20,16,03.4,20.267611111111112,+,38,53,52,38.897777777777776, 6.27,-0.001,-0.037
7753,20,16,47.1,20.27975,+,24,40,16,24.67111111111111, 5.32,+0.016,-0.018
7754,20,18,03.3,20.300916666666666,-,12,32,41,-12.544722222222223, 3.57,+0.064,+0.004
7755,20,15,43.4,20.262055555555555,+,50,13,58,50.23277777777778, 6.31,+0.024,+0.010
7756,20,16,00.6,20.26683333333333,+,45,34,46,45.57944444444445, 5.91,+0.008,-0.052
7757,20,16,28.2,20.2745,+,37,03,23,37.05638888888889, 6.48,+0.013,+0.001
7758,20,20,32.3,20.342305555555555,-,55,03,03,-55.05083333333334, 6.27,+0.009,-0.033
7759,20,16,55.3,20.282027777777778,+,40,21,54,40.365, 5.24,+0.004,-0.003
7760,20,17,31.5,20.292083333333334,+,29,08,53,29.148055555555555, 6.22,-0.011,+0.032
7761,20,19,23.6,20.32322222222222,-,19,07,07,-19.11861111111111, 5.28,+0.009,-0.009
7762,20,17,29.1,20.291416666666667,+,42,43,19,42.721944444444446, 6.29,+0.014, 0.000
7763,20,17,47.2,20.296444444444447,+,38,01,59,38.033055555555556, 4.81,-0.005,-0.004
7764,20,20,28.1,20.34113888888889,-,29,11,50,-29.197222222222223, 6.30,+0.028,+0.004
7765,20,20,51.9,20.347749999999998,-,35,40,25,-35.673611111111114, 6.46,+0.039,+0.018
7766,20,21,41.0,20.36138888888889,-,49,59,58,-49.99944444444444, 6.27,-0.357,-0.250
7767,20,18,07.0,20.301944444444445,+,40,43,56,40.73222222222222, 5.84,+0.001,-0.003
7768,20,19,43.3,20.328694444444444,-,01,04,43,-1.0786111111111112, 6.06,+0.042,+0.033
7769,20,18,28.6,20.307944444444445,+,37,00,00,37.0, 5.58,+0.037,+0.025
7770,20,18,39.1,20.310861111111112,+,34,58,58,34.98277777777778, 5.17,+0.001,-0.003
7771,20,19,29.2,20.32477777777778,+,13,13,01,13.216944444444444, 6.21,-0.029,-0.012
7772,20,20,26.1,20.34058333333333,-,06,21,42,-6.361666666666666, 6.63,-0.081,-0.090
7773,20,20,39.8,20.344388888888886,-,12,45,33,-12.759166666666667, 4.76,+0.019,-0.019
7774,20,20,00.2,20.333388888888887,+,13,32,53,13.548055555555555, 5.95,+0.012,-0.004
7775,20,20,46.6,20.346277777777775,-,14,47,06,-14.785, 6.10,+0.043, 0.000
7776,20,21,00.7,20.350194444444448,-,14,46,53,-14.78138888888889, 3.08,+0.042,+0.002
7777,20,18,49.6,20.31377777777778,+,46,19,22,46.32277777777778, 6.45,-0.005,+0.010
7778,20,20,20.5,20.339027777777776,+,14,34,09,14.569166666666666, 6.13,-0.001,+0.004
7779,20,22,27.5,20.374305555555555,-,42,02,59,-42.04972222222222, 5.59,+0.036,-0.090
7780,20,20,21.4,20.339277777777777,+,17,47,35,17.793055555555554, 5.80,+0.020,-0.033
7781,20,18,24.8,20.30688888888889,+,55,23,50,55.397222222222226, 5.76,-0.006,-0.023
7782,20,19,48.3,20.330083333333334,+,37,07,57,37.1325, 6.57,+0.010,-0.011
7783,20,17,31.3,20.29202777777778,+,66,51,14,66.85388888888889, 5.93,+0.466,+0.300
7784,20,20,15.2,20.337555555555554,+,39,24,12,39.403333333333336, 6.23,-0.002,-0.022
7785,20,33,17.5,20.554861111111112,-,80,57,54,-80.965, 5.77,-0.004,-0.019
7786,20,19,56.1,20.33225,+,46,50,15,46.8375, 6.50,+0.001,+0.010
7787,20,23,53.2,20.39811111111111,-,42,25,22,-42.422777777777775, 5.64, 0.000,+0.022
7788,20,23,00.8,20.383555555555557,-,09,39,17,-9.654722222222222, 6.30,+0.024,-0.018
7789,20,22,03.4,20.367611111111113,+,24,26,46,24.44611111111111, 5.54, 0.000,-0.007
7790,20,25,38.9,20.427472222222224,-,56,44,06,-56.735, 1.94,+0.007,-0.089
7791,20,20,30.4,20.341777777777775,+,53,35,46,53.596111111111114, 6.18,-0.016,+0.014
7792,20,19,36.7,20.32686111111111,+,62,15,27,62.2575, 5.72,+0.010,+0.026
7793,20,22,52.3,20.381194444444446,+,14,33,05,14.551388888888889, 6.17,+0.075,-0.001
7794,20,23,10.7,20.386305555555555,+,05,20,35,5.343055555555556, 5.31,-0.026,-0.039
7795,20,22,03.0,20.3675,+,41,07,53,41.131388888888885, 6.39,-0.004,-0.031
7796,20,22,13.7,20.370472222222222,+,40,15,24,40.25666666666667, 2.20,+0.004, 0.000
7797,20,22,37.4,20.377055555555557,+,31,15,54,31.265, 6.09,+0.005,-0.027
7798,20,22,05.4,20.368166666666667,+,45,47,42,45.795, 5.58,+0.028,+0.044
7799,20,25,47.9,20.429972222222222,-,40,47,47,-40.79638888888889, 6.09,-0.102,-0.093
7800,20,22,45.3,20.37925,+,41,01,34,41.02611111111111, 5.93,+0.001,-0.047
7801,20,25,26.8,20.424111111111113,-,28,39,48,-28.663333333333334, 5.85,+0.014,+0.007
7802,20,22,55.5,20.382083333333334,+,42,59,00,42.983333333333334, 6.20,+0.053,+0.036
7803,20,24,37.5,20.410416666666666,+,01,04,07,1.0686111111111112, 6.15,+0.003,+0.007
7804,20,20,06.0,20.334999999999997,+,68,52,49,68.88027777777778, 5.55,+0.017,+0.025
7805,20,21,11.4,20.353166666666667,+,63,58,49,63.98027777777778, 5.69,-0.004,+0.023
7806,20,23,51.7,20.397694444444443,+,32,11,24,32.19, 4.43,+0.049,-0.005
7807,20,23,44.4,20.395666666666667,+,37,28,35,37.47638888888889, 5.90,+0.004,-0.004
7808,20,26,53.0,20.448055555555555,-,37,24,11,-37.403055555555554, 6.25,-0.242,-0.116
7809,20,25,42.5,20.428472222222222,-,02,48,01,-2.8002777777777776, 6.11,-0.007,-0.030
7810,20,25,44.0,20.42888888888889,+,10,03,23,10.05638888888889, 6.33,+0.002,-0.030
7811,20,25,40.5,20.42791666666667,+,21,24,35,21.40972222222222, 5.66,+0.010,-0.011
7812,20,38,18.6,20.6385,-,81,17,20,-81.28888888888889, 5.91,-0.005,-0.030
7813,20,26,01.2,20.433666666666667,+,19,51,54,19.865, 6.41,+0.029,+0.002
7814,20,27,19.2,20.455333333333332,-,18,12,42,-18.211666666666666, 5.25,+0.015,-0.011
7815,20,24,32.4,20.409,+,53,33,07,53.551944444444445, 6.51,+0.010,+0.015
7816,20,26,23.2,20.439777777777778,+,17,18,56,17.315555555555555, 6.22,+0.008,-0.006
7817,20,28,46.7,20.479638888888886,-,35,35,45,-35.59583333333333, 6.10,+0.008,-0.021
7818,20,25,05.1,20.418083333333335,+,59,36,00,59.6, 6.44,+0.010,-0.007
7819,20,28,43.6,20.478777777777776,-,15,44,30,-15.741666666666667, 6.41,+0.010,-0.008
7820,20,28,07.5,20.46875,+,08,26,15,8.4375, 6.25,+0.043,+0.017
7821,20,28,24.9,20.47358333333333,-,03,21,28,-3.3577777777777778, 6.13,+0.023,-0.015
7822,20,28,51.6,20.480999999999998,-,17,48,49,-17.81361111111111, 4.78,-0.014,-0.021
7823,20,27,07.7,20.45213888888889,+,34,19,44,34.32888888888889, 6.39,-0.006,-0.003
7824,20,28,16.8,20.47133333333333,+,02,56,13,2.9369444444444444, 6.21,+0.049,-0.002
7825,20,29,31.3,20.49202777777778,-,22,23,30,-22.391666666666666, 6.16,+0.011,-0.031
7826,20,27,34.3,20.459527777777776,+,38,26,25,38.44027777777778, 5.62,-0.023,-0.070
7827,20,26,23.5,20.43986111111111,+,56,38,20,56.638888888888886, 6.36,+0.014,+0.010
7828,20,27,02.3,20.45063888888889,+,49,23,00,49.38333333333333, 5.69,+0.071,+0.060
7829,20,29,52.5,20.49791666666667,-,18,35,12,-18.586666666666666, 6.74,+0.020,-0.089
7830,20,29,53.9,20.498305555555557,-,18,35,00,-18.583333333333332, 5.94,+0.026,-0.082
7831,20,29,39.0,20.49416666666667,-,02,53,08,-2.8855555555555554, 4.91,+0.073,-0.021
7832,20,30,56.8,20.515777777777778,-,29,06,45,-29.1125, 6.39,+0.015,+0.003
7833,20,29,21.1,20.489194444444447,+,20,05,16,20.087777777777777, 6.55,-0.025,-0.002
7834,20,29,23.7,20.489916666666666,+,30,22,07,30.36861111111111, 4.01,+0.007, 0.000
7835,20,29,20.4,20.489,+,36,27,17,36.45472222222222, 5.88,+0.004,-0.001
7836,20,30,18.0,20.505,+,10,53,45,10.895833333333334, 6.08,+0.021,+0.003
7837,20,31,04.3,20.51786111111111,-,15,03,23,-15.05638888888889, 6.12,-0.041,-0.056
7838,20,35,51.7,20.597694444444443,-,69,36,40,-69.61111111111111, 6.11,+0.029,-0.061
7839,20,30,58.1,20.51613888888889,+,20,36,21,20.605833333333333, 6.18,+0.093,+0.045
7840,20,31,13.0,20.52027777777778,+,11,15,38,11.260555555555555, 7.11, 0.000,-0.003
7841,20,29,59.9,20.499972222222222,+,45,55,43,45.92861111111111, 6.41,+0.071,+0.154
7842,20,32,52.4,20.54788888888889,-,24,56,38,-24.94388888888889, 6.36,+0.010,-0.041
7843,20,29,27.1,20.490861111111112,+,56,04,05,56.06805555555555, 5.91,+0.002,+0.005
7844,20,30,03.5,20.500972222222224,+,48,57,06,48.95166666666667, 4.95,+0.013,+0.008
7845,20,32,23.7,20.539916666666667,-,09,51,12,-9.853333333333333, 5.65,+0.308,+0.104
7846,20,33,55.1,20.565305555555558,-,44,30,58,-44.51611111111111, 5.11,+0.011,-0.043
7847,20,30,59.2,20.516444444444446,+,36,56,09,36.935833333333335, 6.19,+0.003,-0.004
7848,20,35,34.8,20.593,-,60,34,54,-60.58166666666666, 4.76,+0.068,-0.182
7849,20,31,58.2,20.532833333333333,+,25,48,16,25.804444444444446, 6.34,+0.032,-0.033
7850,20,29,34.9,20.49302777777778,+,62,59,39,62.994166666666665, 4.22,+0.044,-0.013
7851,20,31,18.8,20.52188888888889,+,49,13,13,49.22027777777778, 5.44,+0.012,-0.028
7852,20,33,12.8,20.553555555555555,+,11,18,12,11.303333333333333, 4.03,+0.013,-0.022
7853,20,34,55.5,20.582083333333333,-,38,05,23,-38.08972222222222, 6.44,+0.018,-0.005
7854,20,31,21.1,20.52252777777778,+,52,18,35,52.30972222222222, 6.18,+0.036,+0.068
7855,20,34,11.7,20.569916666666668,-,13,43,16,-13.721111111111112, 6.13,+0.069,+0.070
7856,20,34,47.4,20.579833333333333,-,30,28,25,-30.47361111111111, 6.40,+0.018,-0.020
7857,20,33,53.6,20.56488888888889,+,10,03,35,10.059722222222222, 6.56,-0.007,+0.007
7858,20,33,57.0,20.565833333333334,+,13,01,38,13.027222222222223, 5.38,+0.072,+0.026
7859,20,37,35.3,20.626472222222223,-,61,31,48,-61.53, 4.88,+0.057,-0.072
7860,20,31,46.5,20.52958333333333,+,56,46,48,56.78, 6.14,-0.018,-0.007
7861,20,32,52.3,20.547861111111114,+,43,11,30,43.19166666666667, 6.60,+0.007,+0.001
7862,20,34,10.0,20.569444444444443,+,20,59,07,20.985277777777778, 6.48,+0.015,-0.002
7863,20,42,02.9,20.700805555555554,-,76,10,50,-76.18055555555556, 6.00,+0.180,-0.006
7864,20,41,43.7,20.69547222222222,-,75,21,02,-75.35055555555556, 6.55,+0.141,-0.150
7865,20,35,32.2,20.592277777777777,-,16,31,33,-16.525833333333335, 6.19,+0.083,-0.021
7866,20,33,54.2,20.565055555555556,+,35,15,03,35.25083333333333, 4.61,+0.002,-0.006
7867,20,33,48.4,20.563444444444446,+,41,46,20,41.772222222222226, 6.49,-0.015,-0.081
7868,20,30,00.7,20.500194444444446,+,72,31,54,72.53166666666667, 6.27,-0.003,-0.022
7869,20,37,34.0,20.62611111111111,-,47,17,29,-47.29138888888889, 3.11,+0.053,+0.066
7870,20,33,54.9,20.565250000000002,+,46,41,38,46.693888888888885, 5.78,+0.011,-0.001
7871,20,35,18.5,20.588472222222222,+,14,40,27,14.674166666666666, 4.68,+0.046,+0.013
7872,20,39,51.4,20.664277777777777,-,62,54,28,-62.90777777777778, 6.22,+0.012,-0.078
7873,20,36,43.6,20.612111111111112,-,02,33,00,-2.55, 4.89,+0.013,-0.011
7874,20,36,08.3,20.602305555555557,+,25,52,57,25.8825, 6.41,+0.019,+0.011
7875,20,40,02.6,20.66738888888889,-,60,32,56,-60.54888888888889, 5.12,+0.307,-0.570
7876,20,34,50.4,20.580666666666666,+,51,51,15,51.854166666666664, 6.11,-0.003,-0.005
7877,20,37,52.1,20.631138888888888,-,25,06,32,-25.108888888888888, 6.36,+0.064,-0.001
7878,20,37,18.3,20.621750000000002,+,00,05,49,0.09694444444444444, 6.22, 0.000,-0.018
7879,20,31,30.4,20.52511111111111,+,74,57,17,74.95472222222222, 5.20,+0.005,-0.015
7880,20,37,04.7,20.61797222222222,+,26,27,43,26.461944444444445, 5.59,+0.017,-0.012
7881,20,41,57.1,20.699194444444444,-,66,45,39,-66.76083333333334, 5.15,+0.009,-0.025
7882,20,37,33.0,20.625833333333333,+,14,35,43,14.595277777777778, 3.63,+0.113,-0.033
7883,20,37,49.1,20.630305555555555,+,11,22,40,11.377777777777778, 5.43,+0.040,-0.007
7884,20,38,20.3,20.638972222222222,-,01,06,19,-1.1052777777777778, 4.32,+0.015,-0.022
7885,20,37,31.8,20.6255,+,31,34,21,31.5725, 6.32,+0.010, 0.000
7886,20,37,54.6,20.631833333333333,+,18,16,09,18.269166666666667, 6.25,+0.019,+0.099
7887,20,37,32.6,20.625722222222223,+,31,31,19,31.521944444444443, 6.49,-0.045,-0.033
7888,20,37,23.6,20.62322222222222,+,38,19,43,38.32861111111111, 6.20,+0.010,-0.043
7889,20,39,16.4,20.654555555555554,-,14,57,17,-14.954722222222221, 5.22,+0.007,-0.022
7890,20,39,13.2,20.653666666666666,-,02,24,46,-2.412777777777778, 6.22,+0.006,+0.009
7891,20,38,31.3,20.642027777777777,+,21,12,04,21.20111111111111, 4.82,+0.071,+0.005
7892,20,38,43.9,20.645527777777776,+,13,18,54,13.315, 5.72,-0.001,-0.004
7893,20,40,19.8,20.67216666666667,-,33,25,55,-33.43194444444445, 5.47,+0.024,+0.036
7894,20,38,31.9,20.642194444444446,+,24,06,58,24.11611111111111, 5.04,+0.010,-0.002
7895,20,38,35.1,20.643083333333333,+,23,40,50,23.680555555555557, 5.91,+0.015,-0.007
7896,20,39,07.8,20.652166666666666,+,10,05,10,10.08611111111111, 5.05,+0.321,+0.023
7897,20,39,24.9,20.656916666666664,+,00,29,11,0.48638888888888887, 5.16,+0.101,-0.015
7898,20,40,11.7,20.66991666666667,-,23,46,26,-23.773888888888887, 6.37,+0.491,+0.464
7899,20,39,05.0,20.65138888888889,+,15,50,17,15.838055555555556, 5.97,+0.001,-0.017
7900,20,40,03.0,20.6675,-,18,08,19,-18.13861111111111, 5.10,-0.022,-0.021
7901,20,28,14.6,20.47072222222222,+,81,25,22,81.42277777777778, 5.46,+0.033,+0.015
7902,20,40,36.0,20.67666666666667,-,26,38,42,-26.645, 6.51,+0.033,-0.017
7903,20,39,10.6,20.652944444444444,+,21,49,02,21.817222222222224, 6.08,+0.019,+0.014
7904,20,38,59.5,20.64986111111111,+,30,20,04,30.334444444444443, 5.68,-0.032,-0.058
7905,20,40,32.5,20.675694444444446,-,16,07,27,-16.124166666666667, 5.80,-0.067,+0.071
7906,20,39,38.3,20.660638888888887,+,15,54,43,15.911944444444444, 3.77,+0.066,-0.002
7907,20,39,51.8,20.664388888888887,+,11,14,59,11.249722222222223, 6.42,+0.060,+0.088
7908,20,29,27.5,20.490972222222222,+,81,05,29,81.09138888888889, 5.96,+0.064,+0.222
7909,20,41,23.7,20.689916666666665,-,31,35,54,-31.598333333333333, 5.76,+0.113,-0.065
7910,20,41,24.1,20.69002777777778,-,26,00,00,-26.0, 6.28,-0.002,-0.029
7911,20,39,33.3,20.65925,+,40,34,46,40.57944444444445, 6.06,+0.007, 0.000
7912,20,39,23.1,20.656416666666665,+,45,40,01,45.66694444444445, 6.58,+0.005,+0.001
7913,20,44,57.5,20.749305555555555,-,66,12,11,-66.20305555555555, 3.42,-0.046,+0.012
7914,20,40,45.2,20.679222222222222,+,19,56,07,19.935277777777777, 6.45,+0.122,+0.304
7915,20,42,53.0,20.71472222222222,-,39,33,31,-39.55861111111111, 6.29,+0.024,-0.006
7916,20,39,00.2,20.650055555555554,+,56,00,18,56.005, 6.48,-0.005,-0.035
7917,20,40,36.2,20.676722222222224,+,29,48,19,29.80527777777778, 6.08,+0.008,+0.036
7918,20,41,16.2,20.687833333333334,+,14,34,59,14.583055555555555, 5.99,-0.006,+0.002
7919,20,40,03.1,20.667527777777778,+,43,27,31,43.45861111111111, 5.95,-0.070,-0.063
7920,20,44,02.3,20.733972222222224,-,51,55,16,-51.92111111111111, 4.51,+0.158,-0.058
7921,20,41,02.6,20.684055555555556,+,32,18,26,32.30722222222222, 5.51,+0.007,-0.014
7922,20,41,00.4,20.683444444444444,+,39,04,56,39.08222222222222, 6.51,+0.007, 0.000
7923,20,41,58.2,20.6995,+,17,31,17,17.52138888888889, 6.22,+0.022,+0.044
7924,20,41,25.9,20.690527777777778,+,45,16,49,45.280277777777776, 1.25,+0.003,+0.002
7925,20,40,17.9,20.67163888888889,+,60,30,19,60.50527777777778, 6.01,+0.015,+0.190
7926,20,41,56.5,20.69902777777778,+,41,43,01,41.716944444444444, 5.67,+0.006, 0.000
7927,20,42,22.2,20.706166666666665,+,35,27,22,35.45611111111111, 6.66,-0.019,-0.009
7928,20,43,27.5,20.724305555555553,+,15,04,28,15.074444444444444, 4.43,-0.019,-0.043
7929,20,42,12.6,20.7035,+,50,20,24,50.34, 5.39,+0.003,+0.005
7930,20,29,03.1,20.484194444444444,+,83,37,32,83.62555555555555, 6.19,+0.025,-0.017
7931,20,45,13.2,20.753666666666668,-,27,14,50,-27.247222222222224, 6.50,+0.008,+0.006
7932,20,43,24.2,20.723388888888888,+,35,35,16,35.58777777777778, 6.47,-0.010,-0.003
7933,20,46,20.1,20.77225,-,39,11,57,-39.19916666666666, 5.50,+0.049,-0.030
7934,20,49,18.1,20.821694444444443,-,68,46,35,-68.77638888888889, 5.41,-0.069,-0.049
7935,20,46,18.6,20.771833333333333,-,36,07,13,-36.12027777777778, 6.49,+0.044,-0.055
7936,20,46,05.7,20.76825,-,25,16,15,-25.270833333333332, 4.14,-0.050,-0.157
7937,20,46,10.0,20.769444444444442,-,21,30,51,-21.514166666666668, 5.93,+0.024,-0.021
7938,20,42,39.7,20.711027777777776,+,60,36,05,60.60138888888889, 6.15,-0.003,-0.014
7939,20,44,52.5,20.74791666666667,+,25,16,14,25.270555555555557, 4.91,-0.028,-0.182
7940,20,43,13.5,20.720416666666665,+,57,06,51,57.11416666666667, 6.32,-0.013,+0.003
7941,20,45,28.2,20.757833333333334,+,18,05,25,18.09027777777778, 6.38,+0.002,+0.005
7942,20,45,39.7,20.761027777777777,+,30,43,11,30.719722222222224, 4.22,-0.010,+0.028
7943,20,48,29.2,20.808111111111113,-,43,59,19,-43.98861111111111, 5.11,+0.185,-0.106
7944,20,44,22.0,20.739444444444445,+,56,29,17,56.488055555555555, 5.78,+0.006,-0.015
7945,20,43,11.0,20.71972222222222,+,66,39,27,66.6575, 5.58,+0.021,+0.032
7946,20,47,03.6,20.784333333333336,-,02,29,12,-2.486666666666667, 6.27,-0.016,-0.016
7947,20,46,38.7,20.777416666666667,+,16,07,28,16.124444444444446, 5.14,-0.030,-0.191
7948,20,46,39.5,20.777638888888887,+,16,07,27,16.124166666666667, 4.27,-0.032,-0.197
7949,20,46,12.7,20.770194444444442,+,33,58,13,33.97027777777778, 2.46,+0.356,+0.328
7950,20,47,40.6,20.794611111111113,-,09,29,45,-9.495833333333334, 3.77,+0.035,-0.034
7951,20,47,44.2,20.795611111111114,-,05,01,40,-5.027777777777778, 4.42,+0.003,-0.040
7952,20,49,29.0,20.82472222222222,-,46,13,37,-46.22694444444444, 4.89,+0.040,+0.024
7953,20,47,48.3,20.796750000000003,+,06,00,30,6.008333333333334, 5.58,+0.010,-0.006
7954,20,47,47.8,20.796611111111112,+,03,18,24,3.3066666666666666, 6.40,+0.031,+0.021
7955,20,45,21.1,20.755861111111113,+,57,34,47,57.57972222222222, 4.51,-0.064,-0.236
7956,20,47,10.8,20.786333333333335,+,34,22,27,34.37416666666667, 4.92,+0.047,+0.004
7957,20,45,17.4,20.754833333333334,+,61,50,20,61.83888888888889, 3.43,+0.087,+0.818
7958,20,46,38.5,20.77736111111111,+,46,31,54,46.531666666666666, 6.30,-0.024,-0.013
