117.49,+40.00,133.8685,59.3238
117.49,-40.00,111.9075,-18.6283
117.68,+55.00,152.2545,72.4771
117.68,-55.00,108.5988,-33.3339
117.95,+05.00,121.1416,25.4682
117.95,-05.00,119.0073,15.6692
118.61,+25.00,127.6852,44.7670
118.61,-25.00,115.7936,-4.0866
119.03,+35.00,132.8133,54.2096
119.03,-35.00,114.1770,-13.9651
120.00,+00.00,122.1813,20.1504
120.00,+60.00,168.0752,75.1960
120.00,-60.00,108.6255,-38.4858
121.24,+30.00,133.0746,48.8740
121.24,-30.00,117.0887,-9.4517
121.64,+15.00,127.8780,34.3715
121.64,-15.00,120.5856,5.1425
121.85,+10.00,126.6533,29.4765
121.85,-10.00,121.8498,9.9872
122.38,+20.00,130.3646,39.0107
122.38,-20.00,120.2148,0.1072
122.97,+05.00,126.5171,24.3569
122.97,-05.00,124.0732,14.6250
123.74,+45.00,146.6815,61.9629
123.74,-45.00,115.5746,-24.5113
124.01,+40.00,142.6619,57.3865
124.01,-40.00,117.0759,-19.7043
124.13,+25.00,134.3488,43.3270
124.13,-25.00,120.7002,-5.1249
124.23,+65.00,189.5309,76.0527
124.23,-65.00,109.2387,-43.8303
124.46,+50.00,153.4714,66.0156
124.46,-50.00,114.6926,-29.4726
125.00,+00.00,127.3503,19.0165
125.13,+35.00,140.6487,52.4419
125.13,-35.00,119.2168,-15.0556
125.57,+75.00,231.7635,75.9210
125.57,-75.00,104.6149,-53.3674
126.40,+55.00,163.9793,69.2603
126.40,-55.00,114.4267,-34.6050
126.82,+15.00,133.6675,33.0271
126.82,-15.00,125.4736,4.0204
126.93,+10.00,132.1708,28.1945
126.93,-10.00,126.7851,8.8488
127.02,+30.00,140.1270,47.2057
127.02,-30.00,122.0337,-10.5845
127.70,+20.00,136.4603,37.5564
127.70,-20.00,125.0827,-1.0344
127.99,+05.00,131.8028,23.0964
127.99,-05.00,129.0792,13.4355
129.65,+25.00,140.7686,41.7079
129.65,-25.00,125.5783,-6.3243
130.00,+00.00,132.4450,17.7410
130.00,+60.00,178.7646,71.2482
130.00,-60.00,114.7893,-39.9565
130.54,+40.00,150.7870,55.2164
130.54,-40.00,122.2289,-20.9885
130.81,+45.00,155.5924,59.5002
130.81,-45.00,120.8991,-25.8416
131.23,+35.00,148.0262,50.4697
131.23,-35.00,124.2377,-16.3321
131.57,+70.00,211.4913,74.5650
131.57,-70.00,110.4521,-49.4968
132.00,+15.00,139.3126,31.5341
132.00,-15.00,130.3196,2.7560
132.01,+10.00,137.5739,26.7699
132.01,-10.00,131.6694,7.5719
132.24,+50.00,163.0219,63.1429
132.24,-50.00,120.2347,-30.8991
132.79,+30.00,146.8535,45.3602
132.79,-30.00,126.9556,-11.8847
133.01,+05.00,136.9960,21.6998
133.01,-05.00,134.0232,12.1116
133.02,+20.00,142.3708,35.9494
133.02,-20.00,129.9159,-2.3225
135.00,+00.00,137.4642,16.3361
135.12,+55.00,173.6105,65.8612
135.12,-55.00,120.2389,-36.1965
135.16,+25.00,146.9487,39.9361
135.16,-25.00,130.4283,-7.6752
136.06,+65.00,196.7243,71.4739
136.06,-65.00,115.7958,-45.6320
137.07,+40.00,158.3141,52.8728
137.07,-40.00,127.3689,-22.4697
137.08,+10.00,142.8625,25.2183
137.08,-10.00,136.5028,6.1672
137.17,+15.00,144.8145,29.9105
137.17,-15.00,135.1237,1.3593
137.34,+35.00,154.9786,48.3365
137.34,-35.00,129.2419,-17.7840
137.89,+45.00,163.6591,56.8646
137.89,-45.00,126.2136,-27.3958
138.03,+05.00,142.0970,20.1810
138.03,-05.00,138.9056,10.6645
138.34,+20.00,148.1006,34.2110
138.34,-20.00,134.7153,-3.7471
138.56,+30.00,153.2720,43.3706
138.56,-30.00,131.8564,-13.3422
140.00,+00.00,142.4088,14.8143
140.00,+60.00,187.3803,67.2804
140.00,-60.00,120.9247,-41.8144
140.02,+50.00,171.4271,60.1271
140.02,-50.00,125.7685,-32.5838
140.68,+25.00,152.9010,38.0376
140.68,-25.00,135.2524,-9.1669
142.16,+10.00,148.0403,23.5552
142.16,-10.00,141.2871,4.6458
142.35,+15.00,150.1785,28.1744
142.35,-15.00,139.8880,-0.1585
